,CRASH_DATE,CRASH_TIME,PERSON_AGE,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_SEX,PERSON_TYPE,PED_LOCATION,CONTRIBUTING_FACTOR_2,EJECTION,COMPLAINT,EMOTIONAL_STATUS,CONTRIBUTING_FACTOR_1,POSITION_IN_VEHICLE,PERSON_INJURY
40885,2,1,31.0,4,5,0,3,0,0,3,1,0,0,0,0
40886,2,1,29.0,11,0,1,0,0,0,0,2,0,0,0,0
40887,2,1,60.0,2,1,1,1,1,1,1,3,0,1,1,0
40888,2,1,38.0,6,4,0,0,0,0,0,0,0,0,0,0
40889,2,1,59.0,7,0,0,0,0,0,0,0,0,0,0,0
40890,2,1,37.0,5,0,1,0,0,0,0,0,0,0,0,0
40891,2,1,57.0,4,5,0,2,0,0,0,7,3,0,0,0
40892,2,1,42.0,7,7,0,3,0,0,0,0,3,0,0,0
40893,2,1,7.0,0,7,0,3,0,0,0,0,3,0,3,0
40894,2,1,48.0,7,4,0,0,0,0,0,0,0,0,0,0
40895,2,1,40.0,4,7,0,3,0,0,3,0,0,0,0,0
40896,2,1,2.0,6,1,1,1,1,1,1,2,0,1,1,0
40897,2,1,56.0,2,5,0,2,0,0,0,0,0,0,0,0
40898,2,1,43.0,2,7,0,2,0,0,0,7,0,0,0,0
40899,2,1,49.0,1,0,0,0,0,0,0,0,0,0,0,0
40900,2,1,35.0,0,0,1,0,0,0,0,0,0,0,0,0
40901,2,1,34.0,6,1,1,1,1,1,1,0,0,1,1,0
40902,2,1,46.0,4,5,0,2,0,0,0,0,0,0,0,0
40903,2,1,27.0,7,4,0,0,0,0,0,0,0,0,0,0
40904,2,1,26.0,2,0,0,0,0,0,0,3,0,0,0,0
40905,2,1,75.0,4,1,0,1,1,1,1,0,0,1,1,0
40906,2,1,29.0,8,0,1,0,0,0,0,0,0,0,0,0
40907,2,1,25.0,7,4,0,0,0,0,0,0,0,0,0,0
40908,2,1,57.0,10,1,1,1,1,1,1,0,0,1,1,0
40909,2,1,25.0,0,4,1,0,0,0,0,0,0,0,2,0
40910,2,1,33.0,0,0,1,0,0,0,0,0,0,0,0,0
40911,2,1,37.0,2,7,1,2,0,0,0,1,0,0,0,0
40912,2,1,44.0,1,0,0,0,0,0,0,2,0,0,0,0
40913,2,1,39.0,3,1,1,1,1,1,1,0,0,1,1,0
40914,2,1,27.0,1,0,0,0,0,0,0,0,0,0,2,0
40915,2,1,26.0,9,1,1,1,1,5,1,6,0,3,1,0
40916,2,2,32.0,4,6,1,0,0,0,0,0,0,0,0,0
40917,2,2,52.0,7,0,0,0,0,0,0,0,0,0,0,0
40918,2,2,66.0,1,1,0,1,1,1,1,0,0,1,1,0
40919,2,2,63.0,2,1,0,1,1,1,1,3,0,1,1,0
40920,2,2,31.0,0,0,0,0,0,0,0,0,0,0,0,0
40921,2,2,70.0,2,1,1,1,1,1,1,0,0,1,1,0
40922,2,2,22.0,3,4,0,3,0,0,0,0,0,0,0,0
40923,2,2,45.0,7,0,1,0,0,0,0,2,0,0,0,0
40924,2,2,21.0,0,0,0,0,0,0,0,2,0,0,0,0
40925,2,2,71.0,5,1,0,1,1,1,1,1,0,1,1,0
40926,2,2,19.0,9,5,0,2,0,0,0,3,0,0,4,0
40927,2,2,24.0,5,5,0,2,0,0,0,0,0,0,0,0
40928,2,3,1.0,11,8,0,0,0,0,0,10,6,0,5,0
40929,2,3,32.0,0,1,1,1,3,1,1,0,0,1,1,0
40930,2,3,50.0,8,6,1,0,0,0,0,10,6,0,3,0
40931,2,3,36.0,3,1,0,1,3,1,1,0,0,1,1,0
40932,2,3,30.0,10,1,1,1,3,3,1,2,0,7,1,0
40933,2,3,50.0,0,6,1,0,0,0,0,9,0,0,0,0
40934,2,3,21.0,7,0,0,0,0,0,0,2,0,0,0,0
40935,2,3,53.0,10,5,0,2,0,0,0,3,0,0,0,0
40936,2,3,12.0,5,1,1,1,1,1,1,0,0,1,1,0
40937,2,3,37.0,5,0,1,0,0,0,0,2,0,0,0,0
40938,2,3,34.0,6,0,1,0,0,0,0,10,0,0,0,0
40939,2,3,24.0,0,0,0,0,0,0,0,0,0,0,0,0
40940,2,3,13.0,4,1,0,1,1,1,1,0,0,1,1,0
40941,2,3,54.0,2,5,0,2,0,0,0,3,0,0,0,0
40942,2,3,26.0,5,6,0,0,0,0,0,0,0,0,0,0
40943,2,3,24.0,0,0,0,0,0,0,0,0,0,0,0,0
40944,2,3,52.0,5,1,1,1,1,1,1,0,0,1,1,0
40945,2,3,23.0,4,2,0,0,0,0,0,8,0,0,0,0
40946,2,3,53.0,6,6,0,0,0,0,0,0,0,0,0,0
40947,2,3,25.0,0,9,0,2,0,0,3,9,0,0,0,0
40948,2,3,19.0,4,1,1,1,1,1,1,0,0,1,1,0
40949,2,3,54.0,5,0,1,0,0,0,0,2,0,0,0,0
40950,2,3,49.0,4,5,1,2,0,0,0,7,0,0,0,0
40951,2,3,17.0,4,4,0,3,0,0,4,3,0,0,0,0
40952,2,3,41.0,3,4,0,3,0,0,0,0,0,0,0,0
40953,2,3,49.0,0,6,1,0,0,0,0,3,0,0,0,0
40954,2,3,53.0,6,0,1,0,0,0,0,0,0,0,2,0
40955,2,3,37.0,1,1,0,1,3,1,1,0,0,1,1,0
40956,2,3,1.0,11,8,1,0,0,0,0,10,0,0,3,0
40957,2,3,31.0,6,3,0,0,0,0,0,0,0,0,0,0
40958,2,3,33.0,5,0,0,0,0,0,0,2,0,0,0,0
40959,2,3,51.0,7,6,1,0,0,0,0,0,0,0,0,0
40960,2,3,77.0,4,1,0,1,3,1,1,0,0,1,1,0
40961,2,3,67.0,3,0,0,0,0,0,0,0,0,0,0,0
40962,2,3,29.0,5,1,1,1,3,1,1,1,0,1,1,0
40963,2,3,11.0,3,1,0,1,1,1,1,0,0,1,1,0
40964,2,3,28.0,6,3,0,0,0,0,0,0,0,0,0,0
40965,2,3,22.0,5,1,0,1,3,3,1,0,0,3,1,0
40966,2,3,78.0,10,1,1,1,1,1,1,10,6,1,1,0
40967,2,3,10.0,4,1,1,1,1,1,1,0,0,1,1,0
40968,2,3,66.0,5,0,1,0,0,0,0,0,0,0,2,0
40969,2,3,22.0,1,2,0,0,0,0,0,0,0,0,0,0
40970,2,3,36.0,5,5,0,3,0,0,0,1,0,0,0,0
40971,2,3,12.0,6,5,0,3,0,0,3,0,0,0,0,0
40972,2,3,38.0,0,0,1,0,0,0,0,0,0,0,6,0
40973,2,3,40.0,4,2,1,0,0,0,0,0,0,0,0,0
40974,2,3,65.0,8,0,0,0,0,0,0,0,0,0,0,0
40975,2,3,57.0,1,7,0,3,0,0,0,3,0,0,0,0
40976,2,3,42.0,5,0,1,0,0,0,0,0,0,0,0,0
40977,2,3,45.0,4,0,0,0,0,0,0,0,0,0,0,0
40978,2,3,31.0,0,0,1,0,0,0,0,9,6,0,0,0
40979,2,3,21.0,4,1,0,1,1,1,1,7,3,3,1,0
40980,2,3,34.0,3,7,1,2,0,0,0,0,0,0,0,0
40981,2,3,34.0,0,6,0,0,0,0,0,0,0,0,0,0
40982,2,3,26.0,5,5,0,0,0,0,4,7,0,0,5,0
40983,2,3,29.0,4,5,0,0,0,0,4,8,0,0,0,0
40984,2,3,31.0,4,5,0,2,0,0,0,0,0,0,9,0
40985,2,3,69.0,2,6,1,0,0,0,0,3,0,0,0,0
40986,2,4,42.0,5,0,0,0,0,0,0,0,0,0,0,0
40987,2,4,52.0,4,1,1,1,1,1,1,0,0,1,1,0
40988,2,4,59.0,0,4,1,0,0,0,0,0,0,0,2,0
40989,2,4,65.0,2,1,0,1,1,1,1,1,0,1,1,0
40990,2,4,60.0,7,4,0,0,0,0,0,0,0,0,0,0
40991,2,4,27.0,7,0,0,0,0,0,0,0,0,0,2,0
40992,2,4,17.0,0,0,1,0,0,0,0,9,0,0,3,0
40993,2,4,30.0,7,0,0,0,0,0,0,0,0,0,2,0
40994,2,4,16.0,0,0,1,0,0,0,0,9,0,0,5,0
40995,2,4,38.0,1,5,0,2,0,0,0,7,0,0,0,0
40996,2,4,28.0,7,0,0,0,0,0,0,0,0,0,5,0
40997,2,4,21.0,0,5,0,2,0,0,0,0,0,0,0,0
40998,2,4,54.0,7,4,1,0,0,0,0,0,0,0,0,0
40999,2,4,43.0,8,0,0,0,0,0,0,9,0,0,2,0
41000,2,4,29.0,7,0,0,0,0,0,0,0,0,0,0,0
41001,2,5,21.0,7,0,0,0,0,0,0,0,0,0,0,0
41002,2,5,33.0,8,0,1,0,0,0,0,0,0,0,0,0
41003,2,5,19.0,5,0,1,0,0,0,0,0,0,0,2,0
41004,2,5,5.0,8,0,1,0,0,0,0,0,0,0,5,0
41005,2,5,55.0,7,5,0,0,0,0,0,2,0,0,7,0
41006,2,5,31.0,4,5,1,2,0,0,3,0,0,0,0,0
41007,2,5,53.0,7,5,1,0,0,0,0,2,0,0,5,0
41008,2,5,52.0,7,6,0,0,0,0,0,0,0,0,0,0
41009,2,5,36.0,5,0,0,0,0,0,0,0,0,0,0,0
41010,2,5,58.0,7,5,0,0,0,0,0,2,0,0,3,0
41011,2,5,72.0,1,1,0,1,1,1,1,3,0,1,1,0
41012,2,5,38.0,1,0,0,0,0,0,0,0,0,0,0,0
41013,2,5,33.0,1,0,1,0,0,0,0,0,0,0,0,0
41014,2,5,37.0,4,4,0,0,0,0,0,3,0,0,7,0
41015,2,5,59.0,5,0,0,0,0,0,0,0,0,0,0,0
41016,2,5,67.0,4,0,0,0,0,0,0,0,0,0,2,0
41017,2,5,28.0,7,4,0,0,0,0,0,3,0,0,0,0
41018,2,5,44.0,11,0,1,0,0,0,0,10,0,0,0,0
41019,2,5,41.0,6,0,0,0,0,0,0,0,0,0,0,0
41020,2,5,67.0,4,1,1,1,1,1,1,0,0,3,1,0
41021,2,5,25.0,7,0,0,0,0,0,0,0,0,0,0,0
41022,2,0,31.0,6,4,1,0,0,0,0,0,0,0,0,0
41023,2,0,20.0,1,4,0,0,0,0,0,0,0,0,0,0
41024,2,0,39.0,6,4,0,0,0,0,0,0,0,0,2,0
41025,2,0,23.0,1,4,1,0,0,0,0,0,0,0,3,0
41026,2,0,41.0,9,4,0,0,0,0,0,1,0,0,0,0
41027,2,0,37.0,7,5,0,2,0,0,3,2,0,0,9,0
41028,2,0,17.0,4,0,1,0,0,0,0,0,0,0,2,0
41029,2,0,20.0,0,0,0,0,0,0,0,2,0,0,0,0
41030,2,0,54.0,5,0,0,0,0,0,0,2,0,0,0,0
41031,2,0,74.0,8,0,0,0,0,0,0,2,0,0,2,0
41032,2,0,19.0,7,0,0,0,0,0,0,0,0,0,0,0
41033,2,0,29.0,4,0,0,0,0,0,0,0,0,0,0,0
41034,2,0,30.0,5,0,0,0,0,0,0,1,0,0,0,0
41035,2,0,56.0,7,0,0,0,0,0,0,9,0,0,0,0
41036,2,0,22.0,8,0,0,0,0,0,0,0,0,0,2,0
41037,2,0,33.0,6,7,0,3,0,0,0,0,0,0,0,0
41038,2,0,31.0,1,6,1,0,0,0,0,0,0,0,0,0
41039,2,0,44.0,0,6,0,0,0,0,0,0,0,0,0,0
41040,2,1,33.0,6,7,0,3,0,0,0,5,0,0,0,0
41041,2,1,36.0,0,0,1,0,0,0,0,0,0,0,0,0
41042,2,1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
41043,2,1,40.0,4,4,0,0,0,0,0,0,0,0,0,0
41044,2,1,24.0,8,0,1,0,0,0,0,0,0,0,2,0
41045,2,1,3.0,9,8,1,0,0,0,0,0,0,0,5,0
41046,2,1,13.0,4,1,0,1,1,1,1,0,0,1,1,0
41047,2,1,60.0,5,5,1,2,0,0,3,1,0,0,9,0
41048,2,1,15.0,9,5,0,2,0,0,0,1,0,0,0,0
41049,2,1,2.0,5,0,0,0,0,0,0,1,0,0,3,0
41050,2,1,52.0,5,0,1,0,0,0,0,0,0,0,8,0
41051,2,1,18.0,3,1,1,1,1,1,1,0,0,1,1,0
41052,2,1,62.0,3,5,0,2,0,0,0,8,0,0,0,0
41053,2,1,40.0,1,1,0,1,1,1,1,0,0,1,1,0
41054,2,1,16.0,3,1,0,1,1,1,1,2,0,1,1,0
41055,2,1,33.0,6,0,1,0,0,0,0,0,0,0,2,0
41056,2,1,39.0,6,2,0,3,0,0,0,0,0,0,0,0
41057,2,1,47.0,1,1,0,1,3,1,1,0,0,1,1,0
41058,2,1,29.0,1,2,0,2,0,0,0,0,0,0,0,0
41059,2,1,45.0,4,1,1,1,1,1,1,0,0,1,1,0
41060,2,1,55.0,6,0,1,0,0,0,0,0,0,0,0,0
41061,2,1,65.0,4,5,0,2,0,0,3,0,0,0,0,0
41062,2,1,21.0,4,0,1,0,0,0,0,0,0,0,0,0
41063,2,1,46.0,0,0,0,0,0,0,0,0,0,0,0,0
41064,2,1,21.0,4,5,0,2,0,0,0,0,0,0,0,0
41065,2,1,23.0,8,0,0,0,0,0,0,0,0,0,0,0
41066,2,1,35.0,7,5,0,2,0,0,0,0,0,0,0,0
41067,2,1,35.0,2,5,0,2,0,0,0,3,0,0,0,0
41068,2,1,73.0,3,1,0,1,3,1,1,0,0,1,1,0
41069,2,1,53.0,6,3,1,0,0,0,0,1,0,0,0,0
41070,2,1,20.0,6,3,1,0,0,0,0,1,0,0,0,0
41071,2,1,47.0,0,0,0,0,0,0,0,0,0,0,0,0
41072,2,1,35.0,6,5,1,3,0,0,0,0,0,0,0,0
41073,2,1,23.0,8,0,1,0,0,0,0,0,0,0,3,0
41074,2,1,43.0,11,0,0,0,0,0,0,10,0,0,0,0
41075,2,1,65.0,7,0,1,0,0,0,0,0,0,0,0,0
41076,2,2,23.0,5,1,1,1,3,1,1,1,0,1,1,0
41077,2,2,18.0,6,1,1,1,1,1,1,0,0,1,1,0
41078,2,2,42.0,7,6,0,0,0,0,0,5,0,0,0,0
41079,2,2,68.0,1,0,1,0,0,0,0,2,0,0,0,0
41080,2,2,22.0,1,5,0,0,0,0,3,7,0,0,4,0
41081,2,2,59.0,0,0,1,0,0,0,0,0,0,0,2,0
41082,2,2,40.0,0,1,1,1,3,1,1,3,0,1,1,0
41083,2,2,54.0,0,0,0,0,0,0,0,0,0,0,0,0
41084,2,2,25.0,3,1,1,1,3,1,1,0,0,3,1,0
41085,2,2,58.0,4,1,1,1,1,1,1,2,0,1,1,0
41086,2,2,83.0,4,1,0,1,3,1,1,0,0,3,1,0
41087,2,2,26.0,0,6,0,0,0,0,0,0,0,0,0,0
41088,2,2,58.0,1,0,1,0,0,0,0,2,0,0,0,0
41089,2,2,49.0,0,6,0,0,0,0,0,0,0,0,0,0
41090,2,2,31.0,5,5,0,0,0,0,3,1,0,0,0,0
41091,2,2,39.0,1,1,0,1,3,1,1,0,0,1,1,0
41092,2,2,40.0,2,1,1,1,1,1,1,7,0,1,1,0
41093,2,2,39.0,7,0,1,0,0,0,0,0,0,0,0,0
41094,2,2,57.0,7,1,0,1,3,1,1,0,0,1,1,0
41095,2,3,50.0,1,7,0,2,0,0,3,0,0,0,0,0
41096,2,3,74.0,5,4,0,0,0,0,0,9,0,0,0,0
41097,2,3,29.0,7,0,1,0,0,0,0,0,0,0,0,0
41098,2,3,77.0,2,5,0,2,0,0,0,7,0,0,0,0
41099,2,3,33.0,5,5,0,3,0,0,3,11,5,0,0,0
41100,2,3,37.0,4,7,0,3,0,0,3,0,0,0,0,0
41101,2,3,60.0,0,0,0,0,0,0,0,2,0,0,0,0
41102,2,3,20.0,6,5,0,3,0,0,3,0,0,0,0,0
41103,2,3,31.0,8,0,1,0,0,0,0,0,0,0,5,0
41104,2,3,33.0,7,0,1,0,0,0,0,0,0,0,3,0
41105,2,3,22.0,0,0,1,0,0,0,0,0,0,0,2,0
41106,2,3,24.0,0,0,0,0,0,0,0,0,0,0,0,0
41107,2,3,31.0,4,1,1,1,1,1,1,3,1,1,1,0
41108,2,3,16.0,3,1,1,1,3,1,1,0,0,1,1,0
41109,2,3,36.0,7,4,1,0,0,0,0,0,0,0,0,0
41110,2,3,67.0,5,1,1,1,1,1,1,1,0,1,1,0
41111,2,3,24.0,10,6,1,0,0,0,0,0,0,0,0,0
41112,2,3,57.0,4,2,0,3,0,0,0,1,0,0,0,0
41113,2,3,17.0,4,7,0,2,0,0,0,0,0,0,0,0
41114,2,3,28.0,7,4,0,0,0,0,0,0,0,0,0,0
41115,2,3,3.0,4,8,0,0,0,0,0,0,0,0,5,0
41116,2,3,67.0,7,0,0,0,0,0,0,0,0,0,0,0
41117,2,3,57.0,4,2,0,0,0,0,3,0,0,0,0,0
41118,2,3,47.0,0,0,0,0,0,0,0,0,0,0,0,0
41119,2,3,63.0,5,1,1,1,1,1,1,0,0,1,1,0
41120,2,3,21.0,2,5,0,2,0,0,0,0,0,0,0,0
41121,2,3,45.0,3,5,0,2,0,0,0,2,0,0,0,0
41122,2,3,14.0,4,1,0,1,1,1,1,7,0,1,1,0
41123,2,3,41.0,1,6,0,2,0,0,0,2,0,0,0,0
41124,2,3,60.0,4,9,0,2,0,0,0,0,0,0,9,0
41125,2,3,39.0,7,9,0,2,0,0,3,0,0,0,9,0
41126,2,3,41.0,0,0,0,0,0,0,0,0,0,0,0,0
41127,2,3,62.0,2,1,1,1,3,1,1,13,0,8,1,0
41128,2,3,24.0,7,4,0,2,0,0,0,0,0,0,0,0
41129,2,3,49.0,4,4,0,0,0,0,0,0,0,0,0,0
41130,2,3,58.0,0,4,0,0,0,0,0,0,0,0,0,0
41131,2,3,35.0,5,0,1,0,0,0,0,0,0,0,0,0
41132,2,3,55.0,5,1,0,1,1,1,1,1,0,1,1,0
41133,2,3,64.0,5,4,0,0,0,0,0,0,0,0,5,0
41134,2,3,69.0,1,0,0,0,0,0,0,2,0,0,0,0
41135,2,3,32.0,7,0,1,0,0,0,0,2,0,0,5,0
41136,2,3,39.0,7,0,1,0,0,0,0,2,0,0,3,0
41137,2,3,15.0,1,0,0,0,0,0,0,0,0,0,8,0
41138,2,3,43.0,5,4,0,0,0,0,0,0,0,0,0,0
41139,2,3,18.0,2,5,1,3,0,0,0,7,0,0,0,0
41140,2,3,53.0,4,2,0,0,0,0,3,0,0,0,0,0
41141,2,3,59.0,6,1,1,1,1,1,1,1,0,1,1,0
41142,2,3,11.0,5,5,0,2,0,0,0,11,0,0,0,0
41143,2,3,56.0,6,7,0,2,0,0,0,0,0,0,0,0
41144,2,3,56.0,0,3,0,0,0,0,0,0,0,0,0,0
41145,2,3,24.0,1,10,1,0,0,0,0,0,0,0,0,0
41146,2,3,34.0,2,4,0,0,0,0,0,1,0,0,0,0
41147,2,3,25.0,10,6,1,0,0,0,0,9,0,0,2,0
41148,2,3,23.0,5,5,0,2,0,0,0,0,3,0,0,0
41149,2,3,29.0,4,7,1,3,0,0,0,0,0,0,9,0
41150,2,3,21.0,4,4,0,0,0,0,0,8,0,0,3,0
41151,2,4,58.0,4,4,0,2,0,0,0,0,0,0,0,0
41152,2,4,29.0,3,0,0,0,0,0,0,3,0,0,0,0
41153,2,4,45.0,6,4,1,0,0,0,0,0,0,0,2,0
41154,2,4,26.0,8,0,1,0,0,0,0,3,0,0,2,0
41155,2,4,23.0,0,4,0,0,0,0,0,0,0,0,0,0
41156,2,4,23.0,3,5,0,2,0,0,3,0,0,0,0,0
41157,2,4,33.0,4,4,0,0,0,0,0,0,0,0,0,0
41158,2,4,20.0,0,4,0,0,0,0,0,0,0,0,2,0
41159,2,4,64.0,4,2,0,0,0,0,0,0,6,0,0,0
41160,2,4,17.0,9,4,0,2,0,0,0,1,0,0,0,0
41161,2,4,23.0,0,0,1,0,0,0,0,0,0,0,0,0
41162,2,4,47.0,4,1,0,1,1,1,1,0,0,1,1,0
41163,2,4,74.0,5,4,1,0,0,0,0,2,0,0,0,0
41164,2,5,37.0,0,6,0,0,0,0,0,0,0,0,2,0
41165,2,5,21.0,0,6,0,0,0,0,0,0,0,0,0,0
41166,2,5,21.0,5,4,0,2,0,0,0,0,0,0,0,0
41167,2,5,37.0,5,0,1,0,0,0,0,0,0,0,2,0
41168,2,5,34.0,8,0,1,0,0,0,0,0,0,0,2,0
41169,2,5,43.0,8,0,0,0,0,0,0,0,0,0,0,0
41170,2,5,51.0,2,1,0,1,3,1,1,1,0,6,1,0
41171,2,5,33.0,0,6,1,0,0,0,0,0,0,0,0,0
41172,2,5,7.0,8,0,1,0,0,0,0,0,0,0,3,0
41173,2,5,19.0,5,0,1,0,0,0,0,9,0,0,2,0
41174,2,5,37.0,0,5,0,0,0,0,0,0,0,0,0,0
41175,2,5,26.0,4,5,0,2,0,0,0,2,0,0,0,0
41176,2,5,19.0,9,5,1,0,0,0,0,1,0,0,3,0
41177,2,5,24.0,5,4,1,0,0,0,0,9,0,0,0,0
41178,2,5,64.0,11,0,0,0,0,0,0,10,2,0,0,0
41179,2,5,41.0,1,4,1,0,0,0,0,0,0,0,0,0
41180,2,5,26.0,6,0,0,0,0,0,0,0,0,0,7,0
41181,2,5,18.0,4,0,0,0,0,0,0,0,0,0,3,0
41182,2,5,31.0,5,6,0,0,0,0,0,10,0,0,0,0
41183,2,5,46.0,7,0,1,0,0,0,0,0,0,0,5,0
41184,2,0,23.0,5,0,1,0,0,0,0,0,0,0,0,0
41185,2,0,42.0,7,0,0,0,0,0,0,0,0,0,0,0
41186,2,0,20.0,6,4,0,0,0,0,0,0,0,0,4,0
41187,2,0,54.0,7,5,0,0,0,0,0,0,0,0,0,0
41188,2,0,28.0,7,5,0,3,0,0,3,0,0,0,9,0
41189,2,0,27.0,6,4,0,0,0,0,0,0,0,0,0,0
41190,2,0,29.0,5,0,0,0,0,0,0,9,0,0,0,0
41191,2,0,27.0,10,0,1,0,0,0,0,2,0,0,0,0
41192,2,0,33.0,1,0,1,0,0,0,0,9,0,0,2,0
41193,2,0,58.0,11,6,1,0,0,0,0,2,0,0,0,0
41194,2,0,27.0,0,4,0,0,0,0,0,2,0,0,5,0
41195,2,0,25.0,11,4,1,0,0,0,0,2,0,0,2,0
41196,2,0,26.0,7,4,1,0,0,0,0,2,0,0,0,0
41197,2,0,20.0,2,4,0,3,0,0,0,1,0,0,9,0
41198,2,0,50.0,2,5,0,0,0,0,3,6,0,0,0,0
41199,2,0,28.0,8,0,1,0,0,0,0,0,0,0,2,0
41200,2,0,25.0,1,0,1,0,0,0,0,2,0,0,5,0
41201,2,0,43.0,8,0,0,0,0,0,0,0,0,0,0,0
41202,2,0,52.0,7,0,0,0,0,0,0,2,0,0,2,0
41203,2,0,40.0,7,0,0,0,0,0,0,2,0,0,0,0
41204,2,0,28.0,7,4,0,0,0,0,0,0,0,0,0,0
41205,2,0,36.0,3,0,1,0,0,0,0,0,0,0,0,0
41206,2,0,55.0,8,4,1,0,0,0,0,0,0,0,4,0
41207,2,0,43.0,0,0,0,0,0,0,0,0,6,0,0,0
41208,2,0,48.0,2,4,0,3,0,0,0,0,0,0,0,0
41209,2,1,20.0,6,0,1,0,0,0,0,0,0,0,0,0
41210,2,1,28.0,5,5,0,3,0,0,0,0,0,0,0,0
41211,2,1,36.0,1,1,0,1,1,1,1,0,0,1,1,0
41212,2,1,50.0,7,0,0,0,0,0,0,0,0,0,0,0
41213,2,1,42.0,1,2,0,0,0,0,3,0,0,0,0,0
41214,2,1,21.0,0,0,0,0,0,0,0,0,0,0,0,0
41215,2,1,42.0,0,0,1,0,0,0,0,0,0,0,0,0
41216,2,1,21.0,6,1,0,1,1,1,1,0,0,1,1,0
41217,2,1,42.0,4,4,0,0,0,0,0,0,0,0,0,0
41218,2,1,32.0,7,1,0,1,3,1,1,0,0,3,1,0
41219,2,1,44.0,5,1,1,1,1,1,1,0,0,1,1,0
41220,2,1,46.0,2,1,1,1,3,1,1,3,0,1,1,0
41221,2,1,34.0,5,4,0,0,0,0,0,0,0,0,0,0
41222,2,1,55.0,0,0,0,0,0,0,0,0,0,0,0,0
41223,2,1,45.0,4,1,1,1,1,1,1,0,0,1,1,0
41224,2,1,20.0,9,0,0,0,0,0,0,2,0,0,0,0
41225,2,1,59.0,5,1,1,1,1,1,1,11,2,1,1,0
41226,2,1,64.0,11,0,0,0,0,0,0,2,0,0,0,0
41227,2,1,29.0,7,0,1,0,0,0,0,0,0,0,0,0
41228,2,1,32.0,4,1,1,1,3,1,1,7,0,8,1,0
41229,2,1,47.0,6,4,1,2,0,0,3,10,6,0,0,0
41230,2,1,25.0,6,5,0,3,0,0,3,3,4,0,0,0
41231,2,1,33.0,5,3,1,0,0,0,0,0,0,0,0,0
41232,2,1,31.0,1,0,1,0,0,0,0,0,0,0,0,0
41233,2,1,21.0,2,0,0,0,0,0,0,0,0,0,0,0
41234,2,1,28.0,0,0,0,0,0,0,0,9,0,0,0,0
41235,2,1,54.0,6,1,1,1,3,1,1,0,0,1,1,0
41236,2,1,37.0,0,6,0,0,0,0,0,0,0,0,3,0
41237,2,1,26.0,6,6,1,0,0,0,0,0,0,0,0,0
41238,2,1,46.0,0,0,0,0,0,0,0,0,0,0,3,0
41239,2,1,62.0,2,0,0,0,0,0,0,1,0,0,0,0
41240,2,1,36.0,2,0,1,0,0,0,0,1,3,0,0,0
41241,2,1,28.0,6,4,1,0,0,0,0,2,0,0,0,0
41242,2,1,34.0,4,1,1,1,1,1,1,0,0,1,1,0
41243,2,1,43.0,4,1,0,1,3,1,1,0,0,1,1,0
41244,2,1,64.0,4,1,0,1,1,1,1,0,0,8,1,0
41245,2,1,44.0,6,2,0,0,0,0,4,0,0,0,0,0
41246,2,1,38.0,0,6,1,0,0,0,0,0,0,0,5,0
41247,2,1,22.0,4,1,1,1,3,7,1,0,0,1,1,0
41248,2,1,24.0,3,4,1,0,0,0,0,0,0,0,0,0
41249,2,1,28.0,9,14,1,0,0,0,0,3,0,0,0,0
41250,2,1,43.0,5,0,1,0,0,0,0,0,0,0,0,0
41251,2,1,28.0,2,7,0,2,0,0,3,7,0,0,0,0
41252,2,1,33.0,5,4,0,0,0,0,0,0,0,0,0,0
41253,2,1,30.0,5,0,1,0,0,0,0,0,0,0,0,0
41254,2,1,49.0,4,1,1,1,1,1,1,0,0,1,1,0
41255,2,1,45.0,7,4,0,0,0,0,0,0,0,0,2,0
41256,2,1,57.0,1,1,0,1,1,1,1,0,0,1,1,0
41257,2,1,22.0,7,6,1,0,0,0,0,0,0,0,2,0
41258,2,1,30.0,1,5,1,0,0,0,0,0,0,0,5,0
41259,2,1,51.0,0,4,1,0,0,0,0,0,0,0,0,0
41260,2,1,22.0,4,4,1,2,0,0,3,0,0,0,0,0
41261,2,2,70.0,5,1,1,1,3,1,1,0,0,1,1,0
41262,2,2,41.0,4,7,0,2,0,0,3,1,0,0,0,0
41263,2,2,36.0,4,7,0,3,0,0,0,0,0,0,0,0
41264,2,2,52.0,4,5,0,3,0,0,0,0,0,0,9,0
41265,2,2,23.0,4,1,0,1,1,9,1,0,0,3,1,0
41266,2,2,27.0,4,1,1,1,1,1,1,0,0,1,1,0
41267,2,2,30.0,7,4,0,0,0,0,0,2,0,0,0,0
41268,2,2,22.0,5,7,0,2,0,0,3,1,0,0,0,0
41269,2,2,58.0,4,5,0,3,0,0,0,0,0,0,0,0
41270,2,2,57.0,5,1,0,1,1,1,1,0,0,1,1,0
41271,2,2,21.0,11,4,0,2,0,0,0,2,0,0,0,0
41272,2,2,58.0,5,1,1,1,2,1,1,0,0,1,1,0
41273,2,2,74.0,2,1,1,1,3,1,1,0,0,1,1,0
41274,2,2,54.0,8,0,1,0,0,0,0,0,0,0,0,0
41275,2,2,24.0,4,2,1,3,0,0,3,8,0,0,0,0
41276,2,2,29.0,10,5,0,3,0,0,0,0,0,0,0,0
41277,2,2,57.0,0,0,0,0,0,0,0,0,7,0,0,0
41278,2,2,21.0,5,0,1,0,0,0,0,0,0,0,0,0
41279,2,3,51.0,10,2,0,0,0,0,3,5,4,0,0,1
